Date,Open,High,Low,Close,Adj Close,Volume
2023-06-27,154.149994,155.850006,154.059998,154.490005,153.942749,4031200
2023-06-28,154.729996,155.679993,154.639999,155.330002,154.779770,6296600
2023-06-29,154.509995,154.750000,153.139999,154.279999,153.733490,7176800
2023-06-30,154.970001,157.529999,154.779999,157.179993,156.623199,6357000
2023-07-03,156.809998,158.440002,156.330002,158.199997,157.639587,2882500
2023-07-05,158.160004,159.119995,157.339996,158.110001,157.549911,5861800
2023-07-06,157.929993,158.179993,156.869995,157.110001,156.553467,4809000
2023-07-07,155.809998,156.289993,153.449997,153.490005,152.946289,6588700
2023-07-10,154.559998,155.500000,154.320007,154.880005,154.331360,4322600
2023-07-11,154.770004,155.509995,153.860001,154.649994,154.102173,3821100
2023-07-12,155.309998,155.889999,154.820007,155.039993,154.490784,5503300
2023-07-13,155.429993,155.600006,153.690002,154.130005,153.584015,3953200
2023-07-14,154.119995,154.669998,153.580002,154.660004,154.112137,3475000
2023-07-17,154.399994,154.979996,153.820007,154.850006,154.301468,3378400
2023-07-18,154.669998,155.660004,153.860001,154.570007,154.022461,4480100
2023-07-19,154.800003,155.199997,153.750000,154.619995,154.072281,4124300
2023-07-20,154.929993,157.550003,154.899994,157.479996,156.922150,4995900
2023-07-21,157.899994,158.779999,157.440002,158.369995,157.808990,5652600
2023-07-24,158.449997,159.479996,157.559998,159.300003,158.735703,4176600
2023-07-25,160.460007,160.509995,158.279999,159.169998,158.606155,5184600
2023-07-26,159.240005,160.690002,158.940002,159.740005,159.174149,5031400
2023-07-27,160.080002,160.639999,159.130005,159.160004,158.596207,4466800
2023-07-28,159.289993,160.940002,159.289993,159.910004,159.343552,3673400
2023-07-31,159.960007,160.639999,158.910004,159.860001,159.293716,4344400
2023-08-01,159.949997,160.449997,158.960007,159.110001,158.546371,3927500
2023-08-02,158.529999,160.429993,158.529999,159.220001,158.655991,4220000
2023-08-03,159.020004,159.500000,158.509995,159.259995,158.695831,4400900
2023-08-04,159.759995,160.250000,157.960007,158.339996,157.779099,4754000
2023-08-07,159.500000,161.210007,159.110001,160.490005,159.921494,4756300
2023-08-08,160.990005,161.619995,159.509995,160.649994,160.080917,3672500
2023-08-09,160.910004,162.100006,160.710007,160.910004,160.339996,4403200
2023-08-10,160.789993,161.750000,160.029999,160.259995,160.259995,5056500
2023-08-11,160.550003,161.830002,160.100006,161.199997,161.199997,4730400
2023-08-14,162.000000,162.779999,159.179993,160.000000,160.000000,6937900
2023-08-15,159.539993,160.789993,158.919998,159.179993,159.179993,4853100
2023-08-16,159.880005,160.970001,158.369995,159.259995,159.259995,8993600
2023-08-17,160.899994,161.139999,155.020004,155.690002,155.690002,17871400
2023-08-18,155.309998,159.669998,155.309998,157.929993,157.929993,9316300
2023-08-21,157.630005,158.839996,157.039993,157.509995,157.509995,5226400
2023-08-22,156.970001,157.309998,156.240005,157.009995,157.009995,5557500
2023-08-23,156.610001,158.399994,156.509995,158.100006,158.100006,4736800
2023-08-24,158.130005,159.229996,156.820007,156.889999,156.889999,4677700
2023-08-25,157.179993,158.039993,156.539993,157.820007,157.820007,4089000
2023-08-28,157.860001,158.830002,157.860001,158.720001,158.720001,3957000
2023-08-29,159.000000,160.229996,158.860001,160.050003,160.050003,4234100
2023-08-30,160.399994,161.289993,159.919998,161.199997,161.199997,3655900
2023-08-31,161.119995,162.990005,160.960007,162.610001,162.610001,6527600
2023-09-01,162.869995,162.960007,160.149994,161.570007,161.570007,4183500
2023-09-05,161.850006,162.800003,160.179993,160.270004,160.270004,5069800
2023-09-06,160.399994,162.169998,159.910004,161.470001,161.470001,4864900
2023-09-07,162.000000,163.479996,161.490005,163.470001,163.470001,6373600
2023-09-08,163.479996,163.860001,163.070007,163.770004,163.770004,4222400
2023-09-11,164.000000,164.479996,163.660004,164.339996,164.339996,3970700
2023-09-12,164.500000,164.929993,164.039993,164.520004,164.520004,3919100
2023-09-13,164.929993,165.850006,164.369995,164.559998,164.559998,4788100
2023-09-14,165.000000,165.740005,164.410004,165.250000,165.250000,4974600
2023-09-15,165.210007,165.660004,163.770004,164.639999,164.639999,21266200
2023-09-18,164.679993,165.199997,163.250000,163.419998,163.419998,4332600
2023-09-19,163.380005,163.779999,162.350006,163.380005,163.380005,4673200
2023-09-20,163.600006,164.710007,162.960007,163.910004,163.910004,3373600
2023-09-21,164.259995,164.500000,161.789993,161.919998,161.919998,6260800
2023-09-22,162.229996,163.229996,161.919998,162.350006,162.350006,4405000
2023-09-25,162.369995,163.110001,161.869995,163.070007,163.070007,3486500
2023-09-26,162.940002,163.539993,162.350006,162.500000,162.500000,4811900
2023-09-27,162.000000,162.229996,160.289993,161.720001,161.720001,5237000
2023-09-28,162.000000,162.830002,161.589996,162.539993,162.539993,3872400
2023-09-29,163.029999,163.130005,159.190002,159.929993,159.929993,6279300
2023-10-02,159.490005,160.270004,158.309998,160.100006,160.100006,4330900
2023-10-03,159.690002,160.750000,158.679993,159.089996,159.089996,3751100
2023-10-04,159.649994,161.050003,159.009995,161.000000,161.000000,5251900
2023-10-05,160.449997,160.960007,159.000000,159.080002,159.080002,4756500
2023-10-06,158.649994,158.990005,151.649994,156.410004,156.410004,14202800
2023-10-09,155.080002,155.850006,153.259995,155.839996,155.839996,7007500
2023-10-10,156.229996,158.080002,155.660004,157.600006,157.600006,5338100
2023-10-11,158.259995,159.490005,157.039993,158.229996,158.229996,4008700
2023-10-12,158.529999,159.309998,157.770004,158.949997,158.949997,4504700
2023-10-13,159.259995,160.460007,158.899994,159.830002,159.830002,4603000
2023-10-16,160.539993,162.080002,160.320007,161.210007,161.210007,4782700
2023-10-17,160.740005,161.710007,160.389999,161.419998,161.419998,3631000
2023-10-18,161.880005,162.360001,160.720001,161.539993,161.539993,3519700
2023-10-19,161.429993,161.820007,160.220001,160.770004,160.770004,3915300
2023-10-20,160.830002,161.100006,158.710007,158.759995,158.759995,5018900
2023-10-23,158.729996,161.350006,158.020004,161.009995,161.009995,5699000
2023-10-24,161.399994,163.479996,161.389999,163.250000,163.250000,5845000
2023-10-25,163.160004,164.330002,162.470001,162.759995,162.759995,5540600
2023-10-26,162.710007,163.850006,161.610001,161.770004,161.770004,5406700
2023-10-27,161.479996,161.970001,160.550003,161.169998,161.169998,4609900
2023-10-30,161.460007,163.259995,160.789993,163.020004,163.020004,4217900
2023-10-31,163.000000,163.619995,161.949997,163.410004,163.410004,4722800
2023-11-01,164.210007,165.380005,162.979996,164.869995,164.869995,4966500
2023-11-02,164.380005,166.190002,163.630005,165.520004,165.520004,5164100
2023-11-03,165.880005,166.300003,164.500000,164.660004,164.660004,5746400
2023-11-06,164.500000,165.630005,164.070007,164.880005,164.880005,4843000
2023-11-07,165.770004,166.610001,165.330002,165.649994,165.649994,5007800
2023-11-08,165.839996,166.279999,163.580002,164.300003,164.300003,5197300
2023-11-09,164.369995,164.520004,163.250000,163.919998,163.919998,5026700
2023-11-10,164.550003,166.440002,163.899994,166.190002,166.190002,4773300
2023-11-13,166.380005,167.869995,166.050003,167.679993,167.679993,5136300
2023-11-14,168.169998,169.149994,167.250000,167.649994,167.649994,6597500
2023-11-15,168.380005,169.940002,167.509995,169.779999,169.779999,11923300
2023-11-16,158.750000,159.449997,155.500000,156.039993,156.039993,32552900
2023-11-17,155.949997,157.539993,155.009995,155.350006,155.350006,14162600
2023-11-20,155.539993,156.009995,155.009995,155.300003,155.300003,8887700
2023-11-21,155.460007,156.850006,154.130005,155.860001,155.860001,9794100
2023-11-22,155.720001,156.050003,154.380005,154.669998,154.669998,8805500
2023-11-24,155.149994,156.130005,154.699997,156.059998,156.059998,4658400
2023-11-27,155.949997,157.360001,155.949997,156.770004,156.770004,7797900
2023-11-28,156.660004,158.919998,156.660004,158.639999,158.639999,7845000
2023-11-29,158.770004,158.770004,155.610001,156.080002,156.080002,9965500
2023-11-30,156.020004,156.350006,154.509995,155.690002,155.690002,9975300
2023-12-01,155.380005,155.610001,152.630005,154.339996,154.339996,13085300
2023-12-04,153.320007,154.929993,153.309998,154.300003,154.300003,8103005
